care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,moral_nonmoral_ratio,moral,f_var
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03073089700996678,0.0680945692883895,0.03271028037383177,0.0,0.0,0.0,0.0,0.0,0.0,0.010443864229765013,,0.0005467839527202382
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.13684913217623496,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,,0.0018727684977388624
0.0,0.01536544850498339,0.04868913857677902,0.016025641025641024,0.0,0.0,0.021304308904273095,0.0,0.0,0.0,0.012903225806451613,,0.0002543935040858094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.09737827715355804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,,0.0009482528861395165
0.0,0.0,0.0513018001691434,0.0,0.0,0.017857142857142856,0.030918090510274762,0.021341463414634148,0.0,0.0,0.013513513513513514,,0.0003208770547673447
0.0,0.0,0.0,0.06542056074766354,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.046511627906976744,,0.0005155243982434362
0.0,0.0,0.0,0.1308411214953271,0.0,0.0,0.0,0.0,0.0,0.0,0.005847953216374269,,0.0017119399074154945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.011049723756906077,,0.0005695977216091135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.08053262578616353,0.0,0.0,0.0,0.0,0.0,0.0,0.05906986245403786,0.0,0.024390243902439025,,0.0008917629993408495
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.059782608695652176,0.0,0.03571428571428571,0.0,0.0,0.0,0.04787234042553192,0.023355576739752144,0.0,0.022857142857142857,,0.0005452220188582491
0.0,0.0,0.09737827715355804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009569377990430622,,0.0009482528861395165
0.008106116433308769,0.0,0.025654167514009615,0.0,0.0,0.02616910168397582,0.06608695652173913,0.038782874189020114,0.01759920706869251,0.0,0.046747967479674794,,0.00047367534147280355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09342230695900858,0.0,0.015151515151515152,,0.0008727727437543223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.011764705882352941,,0.0005695977216091135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.04313156940920623,0.021917808219178082,0.0,0.0,0.032,0.0,0.0,0.01509433962264151,0.009881422924901186,,0.0002594378170655209
0.0,0.0,0.09737827715355804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,,0.0009482528861395165
0.0,0.0,0.15873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,,0.002519526329050138
0.0,0.0,0.04868913857677902,0.014285714285714285,0.0,0.0,0.0,0.0,0.04934223069590086,0.024657534246575342,0.01996007984031936,,0.0004156843312098491
0.0,0.2391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,,0.005718336483931947
0.0,0.0,0.061840262396019315,0.0,0.0,0.013323278029160383,0.029263831732967534,0.00510576221735959,0.0034600854429262438,0.016771488469601675,0.020657995409334353,,0.0003881706123574377
0.0,0.0,0.09737827715355804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,,0.0009482528861395165
0.0,0.0,0.05391446176150779,0.0,0.0,0.038461538461538464,0.0,0.034463894967177236,0.0,0.0,0.015151515151515152,,0.00044055369810926944
0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0125,,0.00256
0.0,0.11956521739130435,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.020618556701030927,,0.004898183154799413
0.0,0.0,0.0,0.0,0.0,0.1991701244813278,0.0,0.0,0.0,0.0,0.03125,,0.003966873848590759
0.0,0.030175546707116672,0.06491885143570536,0.0,0.0,0.0130718954248366,0.0,0.0,0.0,0.0,0.030508474576271188,,0.0004584334038206597
0.0,0.09565217391304348,0.0,0.0,0.0,0.1781638781638782,0.0,0.0,0.0,0.0,0.05,,0.003710464757687244
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.03125,,0.008163265306122446
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03985507246376812,0.0,0.021367521367521364,0.0,0.03429467719085205,0.0,0.0,0.07083333333333333,0.011111111111111113,0.047619047619047616,,0.0005791860566342948
0.0,0.0,0.1280542179418584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004576659038901602,,0.0016397882732700968
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027906976744186053,0.0,0.08208288027062945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009746588693957114,,0.0007007357466565638
0.0,0.11677631578947367,0.0,0.0,0.0,0.0,0.033582089552238806,0.0,0.0,0.0,0.012195121951219513,,0.0013892999624852437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.008695652173913044,,0.0005695977216091135
0.0,0.0,0.019475655430711607,0.0,0.0,0.0,0.06945812807881772,0.0,0.0,0.01509433962264151,0.01037344398340249,,0.00048326519545252106
0.0,0.0,0.09737827715355804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,,0.0009482528861395165
0.0,0.0,0.09737827715355804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,,0.0009482528861395165
